"","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","type","hour","wday","year","month"
"7940","2","0","1","1",26.24,29.545,78,8.9981,7,TRUE,"4","1","2012","5"
"7941","2","0","1","1",26.24,29.545,78,8.9981,37,TRUE,"5","1","2012","5"
"7942","2","0","1","1",25.42,28.79,83,7.0015,144,TRUE,"6","1","2012","5"
"7943","2","0","1","1",26.24,29.545,78,7.0015,503,TRUE,"7","1","2012","5"
"7944","2","0","1","1",27.06,31.06,74,8.9981,651,TRUE,"8","1","2012","5"
"7945","2","0","1","1",28.7,32.575,65,8.9981,316,TRUE,"9","1","2012","5"
"7946","2","0","1","1",29.52,34.09,62,11.0014,147,TRUE,"10","1","2012","5"
"7947","2","0","1","2",31.16,34.09,48,15.0013,202,TRUE,"11","1","2012","5"
"7948","2","0","1","2",32.8,36.365,43,12.998,261,TRUE,"12","1","2012","5"
"7949","2","0","1","2",32.8,35.605,41,19.9995,248,TRUE,"13","1","2012","5"
"7950","2","0","1","2",33.62,36.365,34,19.0012,259,TRUE,"14","1","2012","5"
"7951","2","0","1","1",32.8,35.605,41,23.9994,259,TRUE,"15","1","2012","5"
"7952","2","0","1","2",32.8,35.605,41,27.9993,427,TRUE,"16","1","2012","5"
"7953","2","0","1","2",32.8,35.605,41,23.9994,800,TRUE,"17","1","2012","5"
"7954","2","0","1","2",32.8,36.365,43,19.9995,831,TRUE,"18","1","2012","5"
"7955","2","0","1","2",31.16,34.09,48,22.0028,596,TRUE,"19","1","2012","5"
"7956","2","0","1","2",30.34,33.335,48,15.0013,394,TRUE,"20","1","2012","5"
"7957","2","0","1","2",29.52,33.335,58,12.998,250,TRUE,"21","1","2012","5"
"7958","2","0","1","2",29.52,33.335,58,12.998,164,TRUE,"22","1","2012","5"
"7959","2","0","1","2",28.7,32.575,58,15.0013,80,TRUE,"23","1","2012","5"
"7960","2","0","1","2",28.7,32.575,58,15.0013,28,TRUE,"0","2","2012","5"
"7961","2","0","1","2",27.88,31.82,65,11.0014,16,TRUE,"1","2","2012","5"
"7962","2","0","1","2",27.88,31.82,65,12.998,6,TRUE,"2","2","2012","5"
"7963","2","0","1","2",27.06,31.06,69,16.9979,12,TRUE,"3","2","2012","5"
"7964","2","0","1","3",24.6,27.275,88,11.0014,4,TRUE,"4","2","2012","5"
"7965","2","0","1","3",24.6,27.275,88,8.9981,29,TRUE,"5","2","2012","5"
"7966","2","0","1","2",24.6,27.275,88,8.9981,136,TRUE,"6","2","2012","5"
"7967","2","0","1","3",25.42,28.03,88,16.9979,303,TRUE,"7","2","2012","5"
"7968","2","0","1","2",25.42,28.03,88,15.0013,613,TRUE,"8","2","2012","5"
"7969","2","0","1","2",26.24,28.79,89,19.0012,285,TRUE,"9","2","2012","5"
"7970","2","0","1","3",26.24,28.79,89,19.0012,125,TRUE,"10","2","2012","5"
"7971","2","0","1","3",27.06,30.305,83,23.9994,65,TRUE,"11","2","2012","5"
"7972","2","0","1","3",27.06,30.305,83,16.9979,95,TRUE,"12","2","2012","5"
"7973","2","0","1","3",27.06,30.305,83,12.998,59,TRUE,"13","2","2012","5"
"7974","2","0","1","3",26.24,28.79,89,16.9979,60,TRUE,"14","2","2012","5"
"7975","2","0","1","3",27.06,29.545,89,12.998,116,TRUE,"15","2","2012","5"
"7976","2","0","1","2",27.06,29.545,89,19.0012,239,TRUE,"16","2","2012","5"
"7977","2","0","1","2",27.06,29.545,89,19.0012,681,TRUE,"17","2","2012","5"
"7978","2","0","1","1",27.88,31.82,83,12.998,653,TRUE,"18","2","2012","5"
"7979","2","0","1","1",27.88,31.82,83,12.998,491,TRUE,"19","2","2012","5"
"7980","2","0","1","1",27.88,31.82,83,12.998,386,TRUE,"20","2","2012","5"
"7981","2","0","1","1",27.88,31.82,83,7.0015,274,TRUE,"21","2","2012","5"
"7982","2","0","1","1",27.06,29.545,94,7.0015,207,TRUE,"22","2","2012","5"
"7983","2","0","1","3",27.06,29.545,94,15.0013,89,TRUE,"23","2","2012","5"
"7984","2","0","1","2",27.06,29.545,94,12.998,34,TRUE,"0","3","2012","5"
"7985","2","0","1","1",26.24,29.545,78,0,28,TRUE,"1","3","2012","5"
"7986","2","0","1","1",25.42,28.79,83,8.9981,4,TRUE,"2","3","2012","5"
"7987","2","0","1","1",25.42,28.79,83,12.998,8,TRUE,"3","3","2012","5"
"7988","2","0","1","1",24.6,28.03,83,8.9981,10,TRUE,"4","3","2012","5"
"7989","2","0","1","1",24.6,28.03,83,12.998,40,TRUE,"5","3","2012","5"
"7990","2","0","1","1",24.6,28.03,83,15.0013,194,TRUE,"6","3","2012","5"
"7991","2","0","1","1",24.6,28.03,83,19.9995,505,TRUE,"7","3","2012","5"
"7992","2","0","1","2",25.42,29.545,73,35.0008,713,TRUE,"8","3","2012","5"
"7993","2","0","1","2",26.24,30.305,69,39.0007,352,TRUE,"9","3","2012","5"
"7994","2","0","1","2",26.24,30.305,65,27.9993,198,TRUE,"10","3","2012","5"
"7995","2","0","1","2",27.06,31.06,54,30.0026,246,TRUE,"11","3","2012","5"
"7996","2","0","1","2",27.88,31.82,44,27.9993,334,TRUE,"12","3","2012","5"
"7997","2","0","1","2",28.7,31.82,45,26.0027,255,TRUE,"13","3","2012","5"
"7998","2","0","1","2",29.52,32.575,37,27.9993,320,TRUE,"14","3","2012","5"
"7999","2","0","1","1",29.52,32.575,32,32.9975,281,TRUE,"15","3","2012","5"
"8000","2","0","1","1",29.52,32.575,30,32.9975,392,TRUE,"16","3","2012","5"
"8001","2","0","1","1",29.52,32.575,32,32.9975,857,TRUE,"17","3","2012","5"
"8002","2","0","1","1",29.52,32.575,32,30.0026,744,TRUE,"18","3","2012","5"
"8003","2","0","1","1",28.7,31.82,34,26.0027,671,TRUE,"19","3","2012","5"
"8004","2","0","1","1",27.88,31.82,36,27.9993,448,TRUE,"20","3","2012","5"
"8005","2","0","1","1",26.24,31.06,44,23.9994,396,TRUE,"21","3","2012","5"
"8006","2","0","1","1",25.42,31.06,50,19.9995,238,TRUE,"22","3","2012","5"
"8007","2","0","1","1",25.42,31.06,50,19.0012,153,TRUE,"23","3","2012","5"
"8008","2","0","1","1",24.6,31.06,53,19.9995,48,TRUE,"0","4","2012","5"
"8009","2","0","1","1",24.6,31.06,56,15.0013,21,TRUE,"1","4","2012","5"
"8010","2","0","1","2",25.42,31.06,53,16.9979,9,TRUE,"2","4","2012","5"
"8011","2","0","1","2",25.42,31.06,53,19.0012,5,TRUE,"3","4","2012","5"
"8012","2","0","1","2",24.6,31.06,56,16.9979,6,TRUE,"4","4","2012","5"
"8013","2","0","1","2",24.6,31.06,56,16.9979,40,TRUE,"5","4","2012","5"
"8014","2","0","1","1",23.78,27.275,60,19.0012,181,TRUE,"6","4","2012","5"
"8015","2","0","1","1",24.6,30.305,60,19.0012,506,TRUE,"7","4","2012","5"
"8016","2","0","1","1",24.6,30.305,64,22.0028,719,TRUE,"8","4","2012","5"
"8017","2","0","1","1",25.42,30.305,61,15.0013,357,TRUE,"9","4","2012","5"
"8018","2","0","1","1",26.24,30.305,65,27.9993,179,TRUE,"10","4","2012","5"
"8019","2","0","1","1",27.06,31.06,57,16.9979,228,TRUE,"11","4","2012","5"
"8020","2","0","1","2",27.06,31.06,61,15.0013,265,TRUE,"12","4","2012","5"
"8021","2","0","1","1",27.88,31.82,57,11.0014,284,TRUE,"13","4","2012","5"
"8022","2","0","1","1",28.7,32.575,54,19.0012,298,TRUE,"14","4","2012","5"
"8023","2","0","1","1",30.34,33.335,48,19.9995,324,TRUE,"15","4","2012","5"
"8024","2","0","1","1",29.52,33.335,51,19.0012,438,TRUE,"16","4","2012","5"
"8025","2","0","1","1",29.52,33.335,48,15.0013,867,TRUE,"17","4","2012","5"
"8026","2","0","1","1",30.34,33.335,42,12.998,823,TRUE,"18","4","2012","5"
"8027","2","0","1","1",28.7,32.575,48,16.9979,579,TRUE,"19","4","2012","5"
"8028","2","0","1","1",27.06,31.06,65,16.9979,435,TRUE,"20","4","2012","5"
"8029","2","0","1","1",26.24,30.305,65,11.0014,337,TRUE,"21","4","2012","5"
"8030","2","0","1","2",26.24,30.305,65,15.0013,242,TRUE,"22","4","2012","5"
"8031","2","0","1","2",25.42,30.305,69,11.0014,172,TRUE,"23","4","2012","5"
"8032","2","0","1","1",24.6,29.545,73,11.0014,94,TRUE,"0","5","2012","5"
"8033","2","0","1","1",23.78,27.275,78,12.998,51,TRUE,"1","5","2012","5"
"8034","2","0","1","1",22.96,26.515,83,7.0015,15,TRUE,"2","5","2012","5"
"8035","2","0","1","1",22.96,26.515,83,11.0014,5,TRUE,"3","5","2012","5"
"8036","2","0","1","1",22.96,26.515,83,11.0014,14,TRUE,"4","5","2012","5"
"8037","2","0","1","1",22.14,25.76,88,7.0015,33,TRUE,"5","5","2012","5"
"8038","2","0","1","1",22.14,25.76,83,8.9981,151,TRUE,"6","5","2012","5"
"8039","2","0","1","1",22.96,26.515,83,11.0014,430,TRUE,"7","5","2012","5"
"8040","2","0","1","1",24.6,29.545,69,11.0014,653,TRUE,"8","5","2012","5"
"8041","2","0","1","1",25.42,30.305,65,11.0014,366,TRUE,"9","5","2012","5"
"8042","2","0","1","1",26.24,31.06,57,11.0014,216,TRUE,"10","5","2012","5"
"8043","2","0","1","1",27.06,31.06,50,12.998,286,TRUE,"11","5","2012","5"
"8044","2","0","1","1",28.7,31.82,45,11.0014,403,TRUE,"12","5","2012","5"
"8045","2","0","1","1",28.7,31.82,42,16.9979,393,TRUE,"13","5","2012","5"
"8046","2","0","1","1",29.52,32.575,39,12.998,376,TRUE,"14","5","2012","5"
"8047","2","0","1","1",29.52,32.575,39,12.998,377,TRUE,"15","5","2012","5"
"8048","2","0","1","1",29.52,32.575,37,12.998,558,TRUE,"16","5","2012","5"
"8049","2","0","1","1",30.34,32.575,37,19.0012,823,TRUE,"17","5","2012","5"
"8050","2","0","1","1",29.52,32.575,39,15.0013,693,TRUE,"18","5","2012","5"
"8051","2","0","1","1",28.7,31.82,42,11.0014,467,TRUE,"19","5","2012","5"
"8052","2","0","1","1",27.88,31.82,44,12.998,385,TRUE,"20","5","2012","5"
"8053","2","0","1","1",27.06,31.06,50,7.0015,333,TRUE,"21","5","2012","5"
"8054","2","0","1","1",26.24,31.06,53,8.9981,321,TRUE,"22","5","2012","5"
"8055","2","0","1","1",25.42,31.06,53,16.9979,222,TRUE,"23","5","2012","5"
"8056","2","0","0","1",23.78,27.275,56,8.9981,137,TRUE,"0","6","2012","5"
"8057","2","0","0","1",22.96,26.515,56,0,95,TRUE,"1","6","2012","5"
"8058","2","0","0","1",23.78,27.275,53,0,67,TRUE,"2","6","2012","5"
"8059","2","0","0","1",22.96,26.515,60,6.0032,27,TRUE,"3","6","2012","5"
"8060","2","0","0","1",22.14,25.76,68,8.9981,8,TRUE,"4","6","2012","5"
"8061","2","0","0","1",22.14,25.76,68,7.0015,23,TRUE,"5","6","2012","5"
"8062","2","0","0","1",22.14,25.76,68,12.998,47,TRUE,"6","6","2012","5"
"8063","2","0","0","1",22.14,25.76,68,12.998,78,TRUE,"7","6","2012","5"
"8064","2","0","0","1",23.78,27.275,64,11.0014,204,TRUE,"8","6","2012","5"
"8065","2","0","0","1",24.6,30.305,60,6.0032,367,TRUE,"9","6","2012","5"
"8066","2","0","0","1",26.24,31.06,47,12.998,435,TRUE,"10","6","2012","5"
"8067","2","0","0","1",27.06,31.06,39,11.0014,566,TRUE,"11","6","2012","5"
"8068","2","0","0","1",27.88,31.82,41,7.0015,603,TRUE,"12","6","2012","5"
"8069","2","0","0","1",29.52,32.575,34,11.0014,617,TRUE,"13","6","2012","5"
"8070","2","0","0","1",29.52,32.575,37,15.0013,573,TRUE,"14","6","2012","5"
"8071","2","0","0","1",30.34,32.575,35,16.9979,583,TRUE,"15","6","2012","5"
"8072","2","0","0","2",29.52,32.575,37,7.0015,542,TRUE,"16","6","2012","5"
"8073","2","0","0","2",29.52,32.575,37,16.9979,593,TRUE,"17","6","2012","5"
"8074","2","0","0","2",29.52,32.575,37,15.0013,571,TRUE,"18","6","2012","5"
"8075","2","0","0","2",28.7,31.82,42,12.998,461,TRUE,"19","6","2012","5"
"8076","2","0","0","2",27.06,31.06,47,12.998,352,TRUE,"20","6","2012","5"
"8077","2","0","0","2",26.24,31.06,50,15.0013,290,TRUE,"21","6","2012","5"
"8078","2","0","0","1",25.42,31.06,53,19.9995,280,TRUE,"22","6","2012","5"
"8079","2","0","0","1",24.6,31.06,53,19.9995,183,TRUE,"23","6","2012","5"
"8080","2","0","0","1",22.96,26.515,56,8.9981,148,TRUE,"0","0","2012","5"
"8081","2","0","0","1",22.96,26.515,60,11.0014,88,TRUE,"1","0","2012","5"
"8082","2","0","0","1",22.96,26.515,56,6.0032,74,TRUE,"2","0","2012","5"
"8083","2","0","0","1",22.14,25.76,64,7.0015,28,TRUE,"3","0","2012","5"
"8084","2","0","0","1",22.14,25.76,64,6.0032,18,TRUE,"4","0","2012","5"
"8085","2","0","0","1",22.14,25.76,68,8.9981,17,TRUE,"5","0","2012","5"
"8086","2","0","0","1",21.32,25,72,7.0015,23,TRUE,"6","0","2012","5"
"8087","2","0","0","1",21.32,25,72,6.0032,48,TRUE,"7","0","2012","5"
"8088","2","0","0","1",22.96,26.515,68,16.9979,119,TRUE,"8","0","2012","5"
"8089","2","0","0","1",22.96,26.515,68,11.0014,274,TRUE,"9","0","2012","5"
"8090","2","0","0","1",23.78,27.275,64,0,436,TRUE,"10","0","2012","5"
"8091","2","0","0","1",25.42,31.06,57,7.0015,546,TRUE,"11","0","2012","5"
"8092","2","0","0","1",25.42,31.06,57,0,615,TRUE,"12","0","2012","5"
"8093","2","0","0","1",26.24,31.06,53,11.0014,614,TRUE,"13","0","2012","5"
"8094","2","0","0","1",26.24,31.06,53,0,582,TRUE,"14","0","2012","5"
"8095","2","0","0","1",27.06,31.06,50,15.0013,463,TRUE,"15","0","2012","5"
"8096","2","0","0","1",27.06,31.06,54,19.9995,580,TRUE,"16","0","2012","5"
"8097","2","0","0","1",26.24,31.06,57,15.0013,593,TRUE,"17","0","2012","5"
"8098","2","0","0","1",26.24,31.06,53,12.998,513,TRUE,"18","0","2012","5"
"8099","2","0","0","1",26.24,31.06,53,11.0014,390,TRUE,"19","0","2012","5"
"8100","2","0","0","1",25.42,31.06,57,12.998,302,TRUE,"20","0","2012","5"
"8101","2","0","0","1",25.42,31.06,57,12.998,246,TRUE,"21","0","2012","5"
"8102","2","0","0","1",24.6,30.305,60,12.998,153,TRUE,"22","0","2012","5"
"8103","2","0","0","1",23.78,27.275,64,12.998,108,TRUE,"23","0","2012","5"
"8104","2","0","1","1",22.96,26.515,73,16.9979,40,TRUE,"0","1","2012","5"
"8105","2","0","1","1",22.14,25.76,77,15.0013,14,TRUE,"1","1","2012","5"
"8106","2","0","1","1",22.14,25.76,77,15.0013,9,TRUE,"2","1","2012","5"
"8107","2","0","1","2",21.32,25,83,15.0013,4,TRUE,"3","1","2012","5"
"8108","2","0","1","2",22.14,25.76,77,12.998,9,TRUE,"4","1","2012","5"
"8109","2","0","1","3",21.32,25,83,8.9981,23,TRUE,"5","1","2012","5"
"8110","2","0","1","3",21.32,25,88,8.9981,37,TRUE,"6","1","2012","5"
"8111","2","0","1","3",21.32,25,94,15.0013,145,TRUE,"7","1","2012","5"
"8112","2","0","1","2",22.14,25.76,83,12.998,474,TRUE,"8","1","2012","5"
"8113","2","0","1","2",22.14,25.76,83,15.0013,250,TRUE,"9","1","2012","5"
"8114","2","0","1","3",22.14,25.76,88,7.0015,91,TRUE,"10","1","2012","5"
"8115","2","0","1","2",22.14,25.76,88,11.0014,121,TRUE,"11","1","2012","5"
"8116","2","0","1","3",22.96,26.515,78,8.9981,168,TRUE,"12","1","2012","5"
"8117","2","0","1","2",23.78,27.275,73,8.9981,225,TRUE,"13","1","2012","5"
"8118","2","0","1","2",23.78,27.275,68,12.998,219,TRUE,"14","1","2012","5"
"8119","2","0","1","2",24.6,29.545,69,12.998,237,TRUE,"15","1","2012","5"
"8120","2","0","1","2",24.6,29.545,73,12.998,332,TRUE,"16","1","2012","5"
"8121","2","0","1","2",24.6,29.545,73,12.998,723,TRUE,"17","1","2012","5"
"8122","2","0","1","2",25.42,30.305,69,11.0014,642,TRUE,"18","1","2012","5"
"8123","2","0","1","2",25.42,29.545,73,6.0032,463,TRUE,"19","1","2012","5"
"8124","2","0","1","2",25.42,29.545,73,8.9981,362,TRUE,"20","1","2012","5"
"8125","2","0","1","2",25.42,29.545,73,7.0015,273,TRUE,"21","1","2012","5"
"8126","2","0","1","2",25.42,29.545,73,11.0014,164,TRUE,"22","1","2012","5"
"8127","2","0","1","3",24.6,28.79,78,12.998,74,TRUE,"23","1","2012","5"
"8128","2","0","1","2",24.6,28.79,78,11.0014,35,TRUE,"0","2","2012","5"
"8129","2","0","1","2",24.6,28.79,78,11.0014,14,TRUE,"1","2","2012","5"
"8130","2","0","1","2",24.6,28.79,78,8.9981,15,TRUE,"2","2","2012","5"
"8131","2","0","1","2",24.6,28.79,78,7.0015,8,TRUE,"3","2","2012","5"
"8132","2","0","1","2",24.6,28.79,78,8.9981,10,TRUE,"4","2","2012","5"
"8133","2","0","1","2",24.6,28.79,78,12.998,37,TRUE,"5","2","2012","5"
"8134","2","0","1","2",24.6,28.79,78,7.0015,161,TRUE,"6","2","2012","5"
"8135","2","0","1","2",24.6,28.79,78,8.9981,480,TRUE,"7","2","2012","5"
"8136","2","0","1","2",24.6,28.79,78,11.0014,673,TRUE,"8","2","2012","5"
"8137","2","0","1","1",26.24,30.305,73,6.0032,328,TRUE,"9","2","2012","5"
"8138","2","0","1","1",26.24,30.305,73,6.0032,180,TRUE,"10","2","2012","5"
"8139","2","0","1","1",27.06,31.06,69,8.9981,230,TRUE,"11","2","2012","5"
"8140","2","0","1","1",28.7,32.575,65,6.0032,292,TRUE,"12","2","2012","5"
"8141","2","0","1","1",30.34,34.09,58,8.9981,272,TRUE,"13","2","2012","5"
"8142","2","0","1","1",31.16,35.605,58,7.0015,227,TRUE,"14","2","2012","5"
"8143","2","0","1","1",31.98,37.12,59,11.0014,259,TRUE,"15","2","2012","5"
"8144","2","0","1","1",32.8,37.88,55,15.0013,334,TRUE,"16","2","2012","5"
"8145","2","0","1","1",32.8,37.88,55,12.998,811,TRUE,"17","2","2012","5"
"8146","2","0","1","1",32.8,37.88,55,11.0014,795,TRUE,"18","2","2012","5"
"8147","2","0","1","1",32.8,38.635,59,15.0013,514,TRUE,"19","2","2012","5"
"8148","2","0","1","1",32.8,37.88,55,16.9979,458,TRUE,"20","2","2012","5"
"8149","2","0","1","1",31.16,35.605,62,11.0014,276,TRUE,"21","2","2012","5"
"8150","2","0","1","1",29.52,34.85,79,6.0032,291,TRUE,"22","2","2012","5"
"8151","2","0","1","1",29.52,34.85,79,8.9981,125,TRUE,"23","2","2012","5"
"8152","3","0","0","1",31.16,36.365,66,0,149,TRUE,"0","0","2012","6"
"8153","3","0","0","1",30.34,34.85,70,8.9981,93,TRUE,"1","0","2012","6"
"8154","3","0","0","1",29.52,34.85,74,6.0032,90,TRUE,"2","0","2012","6"
"8155","3","0","0","1",29.52,35.605,84,8.9981,33,TRUE,"3","0","2012","6"
"8156","3","0","0","1",28.7,33.335,79,12.998,4,TRUE,"4","0","2012","6"
"8157","3","0","0","1",27.88,31.82,79,7.0015,10,TRUE,"5","0","2012","6"
"8158","3","0","0","1",28.7,33.335,79,6.0032,27,TRUE,"6","0","2012","6"
"8159","3","0","0","1",30.34,34.85,70,0,50,TRUE,"7","0","2012","6"
"8160","3","0","0","1",31.98,37.12,62,7.0015,142,TRUE,"8","0","2012","6"
"8161","3","0","0","1",33.62,39.395,56,0,219,TRUE,"9","0","2012","6"
"8162","3","0","0","1",35.26,39.395,44,19.9995,366,TRUE,"10","0","2012","6"
"8163","3","0","0","1",36.08,40.15,39,15.0013,377,TRUE,"11","0","2012","6"
"8164","3","0","0","1",36.9,40.91,37,15.0013,433,TRUE,"12","0","2012","6"
"8165","3","0","0","1",37.72,41.665,33,16.9979,420,TRUE,"13","0","2012","6"
"8166","3","0","0","1",37.72,41.665,33,16.9979,444,TRUE,"14","0","2012","6"
"8167","3","0","0","1",36.9,40.91,37,19.0012,345,TRUE,"15","0","2012","6"
"8168","3","0","0","1",37.72,41.665,33,19.9995,313,TRUE,"16","0","2012","6"
"8169","3","0","0","1",37.72,40.15,26,19.9995,413,TRUE,"17","0","2012","6"
"8170","3","0","0","1",36.08,38.635,32,23.9994,370,TRUE,"18","0","2012","6"
"8171","3","0","0","1",34.44,37.12,39,8.9981,382,TRUE,"19","0","2012","6"
"8172","3","0","0","1",34.44,37.12,39,8.9981,332,TRUE,"20","0","2012","6"
"8173","3","0","0","1",34.44,37.12,39,8.9981,258,TRUE,"21","0","2012","6"
"8174","3","0","0","1",33.62,37.12,43,8.9981,151,TRUE,"22","0","2012","6"
"8175","3","0","0","3",31.98,35.605,52,11.0014,110,TRUE,"23","0","2012","6"
"8176","3","0","1","2",31.16,35.605,58,15.0013,43,TRUE,"0","1","2012","6"
"8177","3","0","1","2",31.16,35.605,58,12.998,17,TRUE,"1","1","2012","6"
"8178","3","0","1","2",30.34,33.335,51,16.9979,15,TRUE,"2","1","2012","6"
"8179","3","0","1","2",29.52,33.335,54,27.9993,5,TRUE,"3","1","2012","6"
"8180","3","0","1","2",29.52,33.335,54,19.9995,12,TRUE,"4","1","2012","6"
"8181","3","0","1","2",29.52,33.335,51,0,40,TRUE,"5","1","2012","6"
"8182","3","0","1","1",28.7,32.575,58,7.0015,136,TRUE,"6","1","2012","6"
"8183","3","0","1","1",30.34,33.335,51,7.0015,398,TRUE,"7","1","2012","6"
"8184","3","0","1","1",31.16,34.85,52,12.998,568,TRUE,"8","1","2012","6"
"8185","3","0","1","1",31.98,34.85,46,16.9979,295,TRUE,"9","1","2012","6"
"8186","3","0","1","1",32.8,36.365,43,16.9979,174,TRUE,"10","1","2012","6"
"8187","3","0","1","1",34.44,36.365,28,19.9995,201,TRUE,"11","1","2012","6"
"8188","3","0","1","1",34.44,36.365,32,12.998,257,TRUE,"12","1","2012","6"
"8189","3","0","1","1",35.26,37.88,34,15.0013,236,TRUE,"13","1","2012","6"
"8190","3","0","1","1",35.26,37.88,34,15.0013,230,TRUE,"14","1","2012","6"
"8191","3","0","1","1",34.44,37.12,36,12.998,234,TRUE,"15","1","2012","6"
"8192","3","0","1","1",34.44,37.12,36,19.0012,365,TRUE,"16","1","2012","6"
"8193","3","0","1","1",34.44,36.365,32,8.9981,747,TRUE,"17","1","2012","6"
"8194","3","0","1","1",34.44,36.365,32,11.0014,730,TRUE,"18","1","2012","6"
"8195","3","0","1","1",31.98,34.85,43,8.9981,581,TRUE,"19","1","2012","6"
"8196","3","0","1","1",31.98,34.85,43,8.9981,395,TRUE,"20","1","2012","6"
"8197","3","0","1","1",31.16,34.09,45,8.9981,258,TRUE,"21","1","2012","6"
"8198","3","0","1","1",30.34,33.335,51,11.0014,188,TRUE,"22","1","2012","6"
"8199","3","0","1","1",30.34,33.335,51,7.0015,102,TRUE,"23","1","2012","6"
"8200","3","0","1","1",29.52,33.335,54,0,53,TRUE,"0","2","2012","6"
"8201","3","0","1","1",29.52,33.335,58,0,14,TRUE,"1","2","2012","6"
"8202","3","0","1","1",29.52,33.335,58,0,10,TRUE,"2","2","2012","6"
"8203","3","0","1","1",28.7,32.575,65,8.9981,2,TRUE,"3","2","2012","6"
"8204","3","0","1","1",27.88,31.82,65,7.0015,6,TRUE,"4","2","2012","6"
"8205","3","0","1","1",28.7,32.575,61,0,35,TRUE,"5","2","2012","6"
"8206","3","0","1","1",28.7,32.575,65,8.9981,154,TRUE,"6","2","2012","6"
"8207","3","0","1","1",30.34,34.09,58,0,483,TRUE,"7","2","2012","6"
"8208","3","0","1","1",30.34,34.09,62,6.0032,646,TRUE,"8","2","2012","6"
"8209","3","0","1","1",32.8,37.12,49,11.0014,272,TRUE,"9","2","2012","6"
"8210","3","0","1","1",33.62,37.12,43,15.0013,209,TRUE,"10","2","2012","6"
"8211","3","0","1","1",35.26,37.88,34,12.998,217,TRUE,"11","2","2012","6"
"8212","3","0","1","1",36.08,37.88,28,12.998,272,TRUE,"12","2","2012","6"
"8213","3","0","1","1",36.9,38.635,25,8.9981,283,TRUE,"13","2","2012","6"
"8214","3","0","1","1",36.9,38.635,25,12.998,310,TRUE,"14","2","2012","6"
"8215","3","0","1","2",36.9,38.635,24,0,401,TRUE,"15","2","2012","6"
"8216","3","0","1","2",36.9,38.635,24,12.998,527,TRUE,"16","2","2012","6"
"8217","3","0","1","2",35.26,37.12,30,11.0014,722,TRUE,"17","2","2012","6"
"8218","3","0","1","2",35.26,37.12,30,0,627,TRUE,"18","2","2012","6"
"8219","3","0","1","2",34.44,37.12,36,8.9981,497,TRUE,"19","2","2012","6"
"8220","3","0","1","3",31.16,34.85,55,32.9975,376,TRUE,"20","2","2012","6"
"8221","3","0","1","2",28.7,32.575,70,19.0012,196,TRUE,"21","2","2012","6"
"8222","3","0","1","1",27.88,31.82,79,12.998,177,TRUE,"22","2","2012","6"
"8223","3","0","1","1",27.06,30.305,83,0,171,TRUE,"23","2","2012","6"
"8224","3","1","0","1",27.88,31.82,79,6.0032,159,TRUE,"0","3","2012","6"
"8225","3","1","0","1",27.88,31.82,74,0,123,TRUE,"1","3","2012","6"
"8226","3","1","0","1",27.06,30.305,83,8.9981,93,TRUE,"2","3","2012","6"
"8227","3","1","0","1",27.88,31.82,74,12.998,32,TRUE,"3","3","2012","6"
"8228","3","1","0","1",27.88,31.82,69,16.9979,16,TRUE,"4","3","2012","6"
"8229","3","1","0","1",27.06,31.06,69,0,19,TRUE,"5","3","2012","6"
"8230","3","1","0","1",27.06,31.06,69,0,32,TRUE,"6","3","2012","6"
"8231","3","1","0","1",27.88,31.82,65,0,72,TRUE,"7","3","2012","6"
"8232","3","1","0","1",28.7,32.575,61,7.0015,153,TRUE,"8","3","2012","6"
"8233","3","1","0","1",31.16,34.85,52,0,293,TRUE,"9","3","2012","6"
"8234","3","1","0","1",32.8,36.365,46,0,447,TRUE,"10","3","2012","6"
"8235","3","1","0","1",33.62,37.88,46,8.9981,485,TRUE,"11","3","2012","6"
"8236","3","1","0","1",35.26,39.395,41,15.0013,494,TRUE,"12","3","2012","6"
"8237","3","1","0","1",36.9,40.91,35,0,499,TRUE,"13","3","2012","6"
"8238","3","1","0","1",36.9,40.91,37,11.0014,547,TRUE,"14","3","2012","6"
"8239","3","1","0","1",37.72,42.425,35,19.9995,454,TRUE,"15","3","2012","6"
"8240","3","1","0","1",37.72,42.425,35,16.9979,389,TRUE,"16","3","2012","6"
"8241","3","1","0","1",37.72,42.425,35,19.9995,414,TRUE,"17","3","2012","6"
"8242","3","1","0","1",36.9,42.425,42,12.998,430,TRUE,"18","3","2012","6"
"8243","3","1","0","1",35.26,40.15,47,15.0013,432,TRUE,"19","3","2012","6"
"8244","3","1","0","1",35.26,40.15,47,15.0013,551,TRUE,"20","3","2012","6"
"8245","3","1","0","1",34.44,40.15,53,8.9981,584,TRUE,"21","3","2012","6"
"8246","3","1","0","1",33.62,39.395,56,15.0013,502,TRUE,"22","3","2012","6"
"8247","3","1","0","2",31.98,34.85,43,6.0032,183,TRUE,"23","3","2012","6"
"8248","3","0","1","1",30.34,33.335,51,7.0015,88,TRUE,"0","4","2012","6"
"8249","3","0","1","1",30.34,33.335,51,19.0012,30,TRUE,"1","4","2012","6"
"8250","3","0","1","1",30.34,33.335,51,0,18,TRUE,"2","4","2012","6"
"8251","3","0","1","1",29.52,33.335,54,12.998,7,TRUE,"3","4","2012","6"
"8252","3","0","1","1",29.52,33.335,58,0,7,TRUE,"4","4","2012","6"
